Year,Portfolio1,Portfolio2,Portfolio3,Portfolio4,Portfolio5,Portfolio6,Portfolio7,Portfolio8,Portfolio9,Portfolio10,Portfolio11,Portfolio12,Portfolio13,Portfolio14,Portfolio15,Portfolio16,Portfolio17,Portfolio18,Portfolio19,Portfolio20,Portfolio21,Portfolio22,Portfolio23,Portfolio24,Portfolio25,Portfolio26,Portfolio27,Portfolio28,Portfolio29,Portfolio30,Portfolio31,Portfolio32
1996,2.7041,1.0343,-2.7578,-0.4652,2.617,0.8639,-1.4203,-0.4981,2.3206,-0.8562,2.2584,-0.1701,1.1262,0.4713,1.3894,1.6902,2.6967,-0.6675,2.3945,3.9557,0.6806,2.7069,4.7617,1.4832,2.9512,4.3685,1.48,1.1679,2.0018,3.9149,1.8431,6.4275
1996.083333,3.2266,7.8276,5.8191,4.368,2.2203,2.5366,0.7953,2.5292,3.9188,3.1139,2.9647,2.7652,1.7588,2.3948,0.5667,3.2623,4.6971,-0.5484,1.5697,1.5287,4.4449,2.2429,1.2687,0.8172,0.5887,3.4163,1.9252,-1.6738,0.2789,1.1282,0.3642,5.8
1996.166667,-1.5645,4.5915,1.8997,4.3575,1.5618,1.9539,3.4735,2.1905,4.0647,2.4164,3.7579,2.9969,1.7064,3.5133,2.0125,2.2133,-1.3538,2.4122,2.314,-0.85,-0.1795,3.0367,0.8309,1.2901,1.367,0.9544,2.6318,0.0859,1.4174,1.0641,3.6686,3.3277
1996.25,7.6537,10.565,8.1938,8.4394,7.2479,6.3861,3.2887,3.3845,12.9767,3.9621,3.0826,1.4847,4.0214,4.7163,2.1682,1.6087,5.9957,3.6336,1.5196,2.0736,2.5777,2.2397,1.5314,5.9798,1.2386,0.2499,0.9562,5.9293,-1.2367,-0.8518,-0.066,0.7942
1996.333333,7.4358,6.9906,5.988,4.5958,7.9433,4.7791,4.7133,3.1215,10.4694,5.1761,3.8449,3.6161,4.8175,3.1743,2.2715,2.3438,2.2052,2.9056,4.5298,4.4363,-1.8811,2.2023,0.54,2.2349,0.8958,1.0135,0.5522,-0.2221,1.5939,1.4085,2.6946,3.5005
1996.416667,-8.1768,-8.2449,-5.4844,-3.547,-8.5571,-3.4775,-1.3906,-0.3925,-9.4843,-0.2568,-1.4847,0.3199,-3.7499,-1.1411,0.4117,0.2532,-9.5061,-3.0844,-0.3132,1.7722,0.4947,-1.8548,0.0815,0.0133,0.749,0.3127,-0.9419,0.6286,0.0451,-1.4325,-1.0125,-3.103
1996.5,-17.5674,-11.6377,-10.9008,-9.7851,-10.2314,-8.3703,-5.545,-4.2273,-8.6887,-4.1633,-3.9813,-5.3513,-6.0725,-5.3295,-5.8179,-5.6166,-14.9041,-6.4414,-5.8292,-4.6626,-8.4902,-5.0609,-4.7386,-3.5141,-3.3546,-5.006,-3.5664,-0.1952,-6.6349,-4.6169,-2.0245,-0.4925
1996.583333,6.4717,8.6091,8.443,5.7918,4.7423,5.2062,4.0424,4.6093,4.7275,3.8579,5.432,4.8578,3.527,5.0554,6.3641,1.9109,5.2316,5.9679,3.1688,0.833,4.0442,3.3518,1.0603,2.9231,3.328,3.0466,6.3587,5.0618,3.4522,3.2893,2.9187,3.5405
1996.666667,4.4859,4.2976,5.7229,4.8865,3.6485,1.5027,1.6589,2.8668,2.9963,3.5408,4.7368,3.5656,1.7999,2.3378,5.7572,2.5064,5.9884,6.5296,8.1116,7.0695,2.4386,6.6022,4.9842,3.423,3.6707,4.0069,3.9165,6.9567,3.4701,1.1922,4.3327,0.3942
1996.75,-7.517,-7.3622,-2.9086,-2.201,-1.3651,-1.1006,0.1951,1.421,-2.6772,2.0319,3.0248,3.8612,0.3969,0.2518,0.7088,0.7241,-4.6169,-5.8912,1.6003,1.4072,-1.9724,1.3657,1.9245,1.4091,5.1234,3.4666,3.4105,3.8771,3.108,3.9493,7.4213,0.8866
1996.833333,-0.5456,2.1499,2.9242,3.2641,1.7351,5.5778,5.697,5.6502,2.2881,3.5834,5.1238,3.9858,3.3238,4.8235,6.4808,8.2158,2.4661,-0.2105,8.1938,8.0894,5.5844,6.3431,7.3834,6.4349,5.1959,5.6655,6.8622,13.997,8.062,7.0917,8.4508,6.2395
1996.916667,-0.2367,-0.8333,1.1442,2.1823,1.4853,1.9218,3.1606,2.4249,0.2552,3.268,3.4215,2.133,1.7855,2.5458,2.5459,-0.9977,-3.0609,-4.6956,-3.2584,-1.3374,-1.2573,-1.5557,1.3947,-1.2611,-0.2948,-1.2994,-2.2745,-3.8957,-0.7683,-0.2334,-2.3505,-2.3572
1997,3.9859,9.4543,2.6836,3.5564,4.4804,3.546,2.0943,3.1862,3.6811,3.794,1.0595,3.0075,3.9946,1.7548,1.2454,2.6569,3.2676,1.4377,8.2883,7.3802,-0.9592,4.5376,6.3544,5.8462,5.2649,2.5492,3.9704,6.35,3.7596,4.6786,4.8532,2.7278
1997.083333,-6.0907,-5.545,-5.6306,-5.6122,-5.6839,-1.4891,-0.423,2.0524,-1.5456,0.6665,2.7397,3.3466,1.661,1.6442,0.8023,1.9466,-4.3542,-0.2043,0.0498,0.2849,-1.9243,0.2055,-2.5052,2.2937,-1.5456,-0.0231,2.5738,0.0641,2.6802,1.5297,4.9148,2.9273
1997.166667,-12.5192,-8.9073,-6.0461,-4.7032,-5.0399,-4.4078,-1.767,-4.0382,-4.3109,-1.9214,-2.0123,-2.9888,-1.811,-1.2489,-1.3963,-0.7836,-10.3448,-7.264,-4.2988,-6.0578,-2.7816,-4.6646,0.8399,-5.824,-1.8755,-0.5122,-4.0192,-4.8008,-4.5078,-3.918,-6.6298,-5.2709
1997.25,-6.867,-3.5741,-0.5901,-0.7656,-4.5382,2.2384,1.5739,0.1445,-0.5977,1.0517,1.5666,3.3159,-1.4178,-0.4019,0.0109,-4.6903,-0.5579,1.7553,9.7268,7.5276,-3.1953,6.0522,3.099,2.5753,4.3885,1.95,3.5198,9.097,1.9817,2.3905,5.1229,9.2122
1997.333333,15.5722,16.2143,15.6969,14.4506,12.6845,12.1223,8.4633,7.0344,10.6594,8.5122,6.8849,8.3559,7.3216,9.0165,9.2804,10.2245,12.2014,9.7045,5.655,6.8205,11.3063,6.3423,7.9883,5.8644,6.0971,6.2204,5.7268,3.8886,8.0048,4.1603,4.0167,8.7197
1997.416667,1.5817,3.9658,3.4786,5.6709,4.6046,6.4962,4.1595,5.8825,6.2537,7.4008,6.909,6.9165,6.8055,6.9965,4.452,5.2229,-0.3987,4.4564,6.9604,2.9583,3.0106,2.7931,2.7004,5.9813,6.4345,4.3669,5.1298,3.8475,3.9876,1.4892,5.9908,0.1564
1997.5,3.2967,6.1842,6.9032,4.822,4.0251,6.2796,4.4066,5.4306,7.2585,4.6522,5.6634,6.117,6.4303,5.5461,5.9016,10.554,10.4628,8.5065,10.3949,7.0012,9.372,10.908,6.8219,7.02,5.3868,7.551,10.2598,12.9041,8.3165,6.0405,8.1838,9.14
1997.583333,4.236,3.358,3.7565,4.2916,3.3362,3.8663,4.1823,2.537,3.5529,2.2053,0.8333,2.7465,3.6583,3.2056,3.6327,8.5704,-0.9721,-2.1817,-6.3656,-7.027,-1.9276,-3.4613,-3.0206,-3.4286,-6.1996,-2.5128,-4.1769,-4.866,-2.5305,-2.6409,-5.7837,4.7512
1997.666667,10.5538,9.0908,8.2083,6.6196,7.3152,10.2207,7.3252,8.2648,6.8377,8.4092,7.3009,9.4873,7.1147,8.3537,9.1786,14.0364,7.6565,6.0014,5.0132,4.5685,6.5379,4.3463,4.5091,6.8169,6.9849,4.9739,5.9224,7.1536,5.4034,6.0718,8.0817,7.2159
1997.75,-6.8216,-6.1583,-5.3384,-4.9028,-6.215,-4.7148,-3.3158,-2.6672,-4.9008,-2.1085,0.2922,-0.521,-1.9268,-2.7462,0.7857,-9.5313,-6.1223,1.2733,-2.248,-2.9049,-5.0463,-5.9175,-3.9888,-3.2034,-2.5363,-1.8509,-4.0836,-4.4142,-4.5518,-2.9871,0.9021,-3.5017
1997.833333,-5.2915,-1.8779,-2.3932,-1.6993,-4.1378,-1.7661,0.5618,-0.0451,-1.9414,0.7744,2.5682,2.2866,-0.3244,-0.176,-0.1368,-1.5031,-3.2933,0.2898,1.9897,6.3062,1.299,2.6894,2.3557,8.1832,1.9739,3.4037,4.4368,1.417,1.9596,4.397,6.9667,-0.8982
1997.916667,-4.9674,-1.6793,-1.3581,0.1836,-3.072,-0.8968,3.2295,3.38,-2.3867,2.9844,5.6955,1.8487,0.466,1.8233,6.238,0.5768,2.6721,4.3098,1.4453,0.4993,-1.8492,3.5007,1.1661,2.2749,3.9594,2.4215,4.6657,2.6538,2.0981,6.3355,4.4471,9.022
1998,0.6092,-1.2954,-1.8867,-0.8796,-0.6352,-0.9,-1.6814,0.1074,-1.7634,-2.538,-2.2726,-1.5004,-0.5102,-0.5329,1.8673,3.2073,-0.0327,-1.7285,2.3919,4.0707,1.3988,-1.0707,0.1729,-0.169,0.8223,-3.0117,-4.5894,-2.5949,1.5619,-3.5295,-2.5632,4.2437
1998.083333,8.7127,6.9809,9.1395,8.0657,7.6912,7.2026,6.4202,8.2089,7.5013,6.7835,5.8938,8.7837,7.032,8.061,7.6203,7.2696,14.2501,7.4143,7.3954,7.0185,6.6723,9.87,6.6314,4.5238,8.8469,7.4906,8.4739,10.9391,8.1865,5.1926,7.8543,10.8691
1998.166667,4.5973,4.7126,5.8175,3.4985,6.7381,1.8744,4.0599,5.9706,5.0318,3.7515,4.963,4.1052,5.7199,3.7397,5.2806,3.1346,10.6172,6.4491,0.7794,4.8358,2.9686,4.642,2.4605,8.2873,6.8626,3.8131,5.4166,9.6647,5.2325,5.8628,6.4354,12.67
1998.25,1.3015,2.6907,0.2433,-0.4244,1.4204,1.7635,1.3778,0.1718,2.0802,2.2212,2.5959,1.7516,0.7411,3.0599,3.7674,3.577,7.932,1.8407,4.9054,-0.3955,3.3327,1.8905,2.7043,0.0805,2.2372,0.648,1.2318,0.5655,1.1292,-1.7717,1.2209,7.857
1998.333333,-8.3434,-7.1604,-7.5058,-6.0527,-6.4918,-4.803,-4.5033,-3.6543,-3.5349,-1.6604,-2.5936,-5.4587,-3.3279,-1.7651,-3.444,-5.509,-6.9268,3.4479,-4.7558,-2.2781,-6.8053,0.6787,-2.601,-1.0127,-2.9514,-3.1285,-2.5738,-2.3794,-1.185,2.0274,-1.0563,9.5523
1998.416667,2.1666,2.1338,-1.9582,0.2659,0.4109,-3.0132,-0.0192,-0.0929,-2.0593,0.2354,-0.2185,0.6929,-0.6813,-0.5985,-0.2607,-1.358,12.1932,4.7578,4.2307,7.5504,2.8077,3.5483,1.0554,0.06,7.5787,0.1412,-0.1517,3.3,-0.1878,0.6528,3.9315,11.6123
1998.5,-8.539,-6.1667,-8.6337,-7.2309,-8.7847,-7.0585,-6.4181,-7.9712,-8.288,-8.06,-6.1363,-7.7865,-7.1237,-6.8795,-7.1474,-5.1825,-1.6614,-0.0646,0.0887,-0.7005,-1.232,-4.4161,-1.035,0.1004,-3.1368,-3.8786,-2.4506,-3.5091,-4.7094,-2.964,-3.0812,-3.4366
1998.583333,-28.9482,-26.0485,-21.169,-20.3006,-22.008,-19.055,-15.9907,-16.6498,-22.3531,-15.2511,-14.6091,-21.2652,-20.6083,-16.0294,-15.3182,-17.8277,-22.7927,-13.1103,-12.6705,-13.7074,-19.075,-19.1597,-15.1035,-15.6634,-19.0018,-11.8236,-18.3595,-26.06,-14.4451,-8.4355,-13.3622,-19.5264
1998.666667,13.7701,11.2022,5.6016,6.024,6.5653,4.6538,5.4591,1.9535,6.3033,1.901,3.4628,6.5373,3.2455,2.6274,2.8132,-1.5465,20.9178,1.5312,6.3749,9.4676,5.0234,5.6502,5.7246,2.5899,6.2322,9.8817,2.4992,-2.7472,4.462,5.7185,4.0078,3.4425
1998.75,3.3313,6.7704,5.0349,5.0243,3.5875,4.5629,2.5879,2.5402,4.6207,5.2901,1.9013,1.3105,1.0966,4.5841,3.0891,5.7944,6.1843,13.7087,7.09,7.0939,8.1781,9.7167,8.1761,10.3049,8.9371,4.3855,8.878,14.6964,5.5004,3.8975,7.3425,12.3511
1998.833333,12.8408,11.2002,6.1394,6.6688,6.4433,4.8221,5.971,1.8096,8.2976,3.8714,5.8667,6.2461,5.7594,4.2999,-0.9382,9.9165,18.0043,10.0423,4.2693,8.0391,6.6457,4.6712,4.1252,7.3925,3.8438,3.7946,5.7157,7.3929,5.1166,4.8231,1.958,3.1647
1998.916667,8.5324,4.803,5.732,5.5633,4.9165,5.3751,1.6718,2.0224,2.3633,1.9769,4.1968,6.0801,2.5356,-0.4361,5.961,5.4687,28.3296,12.8676,10.8385,6.7897,5.1641,6.2184,5.2493,4.0749,4.8403,0.2495,0.051,5.343,3.0412,3.1152,0.0596,4.6601
1999,10.8457,2.1307,3.2622,1.4272,10.7473,-1.3923,-1.6999,-1.5239,3.5345,-1.7673,-2.9296,1.3706,3.9565,1.1186,-6.6452,0.8069,13.2239,6.9541,2.7152,6.2858,2.7725,0.3412,3.6508,1.1169,4.4531,-4.2832,-1.3978,3.5752,-1.4037,1.695,-1.948,7.619
1999.083333,-9.5509,-12.9104,-8.7324,-8.1995,-6.2478,-7.4659,-4.8395,-7.6666,-10.1758,-6.8282,-8.005,-10.8388,-7.8184,-7.3765,-4.2437,-6.0285,-2.1255,-2.1109,-4.986,-5.5451,0.0828,-3.4774,-3.6415,-1.273,0.8106,-2.2972,1.2163,1.2339,-0.1923,-5.4999,-3.0049,-5.2315
1999.166667,2.6518,-3.8235,0.8386,-0.572,6.3923,-2.2234,-0.8665,0.0115,-2.0929,-2.5284,-0.6465,-4.3653,-4.036,-2.0404,-3.9322,4.5582,24.5985,7.6255,3.7017,2.836,6.8287,3.3852,2.821,-1.6947,4.9981,4.3527,6.5965,2.9219,2.1751,0.1091,5.9388,-1.7338
1999.25,11.4599,7.3117,13.0048,7.8793,14.6718,5.5123,6.0099,13.7694,10.6392,8.7903,10.0012,14.4437,8.8602,9.9264,6.3963,5.9061,2.4394,-2.1425,1.183,-0.4349,2.1255,6.1729,9.7922,11.7056,5.3209,8.9326,9.3182,5.77,7.2758,6.1083,16.1418,8.7444
1999.333333,-0.5075,3.9758,-0.9286,3.3097,-2.3223,3.2299,1.7323,2.631,3.0239,3.7507,2.8366,3.1396,5.94,3.9484,6.1878,7.0057,-7.8902,-2.9989,-2.5864,-3.0643,-0.8529,-2.4904,0.1474,-0.3532,1.4655,1.3899,-2.5707,-6.1902,0.6444,1.3172,1.6598,-6.9827
1999.416667,7.1168,8.8874,7.9989,5.8968,4.7455,5.6478,3.4038,7.5132,6.9766,6.0362,5.44,3.6355,6.7243,6.207,5.3632,4.9676,1.4319,10.732,7.2995,6.4518,7.4528,6.8618,2.1857,7.4614,2.9021,0.1408,4.169,9.3231,1.596,-1.9445,0.6022,-1.5767
1999.5,-1.2437,-2.4233,-0.3492,-0.3821,0.9044,-1.9586,-1.2561,0.2099,-0.9912,-1.1092,-1.6424,1.1883,-1.1097,-1.0243,-4.6909,-3.158,-7.141,-1.7334,-4.4881,-2.8658,-1.4572,-1.4588,-2.8674,-4.5665,-1.1629,-3.9305,-5.9228,-4.6014,-2.2672,-3.9018,-2.6931,-10.6931
1999.583333,-1.338,-3.9109,-4.5505,-3.6271,-1.1948,-2.6301,-3.5397,-2.811,-3.0904,-2.824,-3.8609,-3.4574,-3.5258,-0.5088,-6.4082,-1.7669,5.2518,-4.388,-2.1722,1.7304,-2.3848,-3.6504,-2.0257,-8.6698,-2.7042,-0.4768,-3.6117,-5.15,-2.8045,-1.758,-4.0922,4.4963
1999.666667,1.4089,1.4955,0.5997,-0.4005,0.3689,0.0484,-2.4253,-0.8588,-2.8802,-2.3016,-3.9933,-3.501,-2.5518,-1.3894,-5.494,-4.4333,4.5018,1.3125,2.1332,-3.0331,-3.1482,-2.8714,-3.9271,-3.2778,-3.7627,-4.8881,-6.3677,-5.9166,-7.4088,-6.8593,-7.8818,-5.1828
1999.75,3.3145,3.0519,-0.6272,-2.0119,2.2682,-2.3142,-1.2979,-2.0767,1.6672,-2.4216,-3.2226,-3.0819,-3.9737,-5.7759,-7.4737,-3.2654,6.5037,9.9961,8.5109,6.2945,9.714,6.605,4.2652,10.5032,5.5037,4.4168,7.7977,8.0376,4.3174,4.243,0.0625,8.4487
1999.833333,19.1334,12.997,8.396,6.9886,15.9042,4.8909,2.4142,2.5531,8.3268,0.707,2.2427,0.8845,5.9703,2.3577,3.1675,1.9917,17.5452,1.0161,5.881,3.5278,3.3347,0.3736,6.0522,-5.848,1.4845,-2.4775,-6.6375,-6.8677,-2.1995,-1.5788,-3.9211,-6.5706
1999.916667,25.6536,17.4535,12.0211,11.196,20.3211,5.9771,1.3665,0.1311,11.2232,1.6817,3.3492,4.1775,10.8539,4.3947,3.5756,0.3082,28.7559,11.6523,8.1788,6.1548,7.4984,2.1195,11.3944,-3.0096,4.9292,0.5742,-4.3551,-6.0419,1.7684,2.8344,0.9801,8.3649
2000,7.2394,-1.3816,-2.21,-7.025,6.7898,0.1732,-2.5524,-3.1834,6.4927,-2.7429,-2.7336,-4.3314,1.7315,-0.7191,-3.6243,5.8239,-0.743,-1.9314,-9.816,-4.5695,-3.3638,-2.1822,-5.748,-7.0977,-3.9409,-2.8328,-3.8693,-2.4573,-7.2507,-2.8607,-6.3378,-9.053
2000.083333,45.013,23.0698,20.1414,3.444,39.9413,8.1179,2.1427,-0.2297,26.2729,6.1961,5.1544,0.9809,17.8578,3.784,-1.4325,7.324,24.3127,10.8476,1.8628,-1.423,0.0006,-8.8254,0.588,-8.386,-5.3161,-5.9669,-7.334,-9.5016,-4.7021,-6.917,-5.8451,-15.0256
2000.166667,-19.986,-8.5816,-7.173,1.1397,-16.1355,2.6658,4.5017,4.938,-7.7489,1.1096,4.3668,6.6786,-4.1459,8.1894,2.4126,2.6375,-6.2726,8.6827,7.8951,10.7057,6.6206,10.2235,10.5427,14.5855,8.7687,10.0353,13.3063,4.3006,13.6147,12.0228,15.7959,13.0196
2000.25,-21.8928,-14.3948,-6.3599,-2.2943,-17.176,-3.7577,-1.0617,1.7954,-6.4605,0.3938,-0.7465,1.9056,-10.866,-0.3357,-2.1195,1.6395,-13.4088,-3.4829,0.9917,-4.8884,-5.3128,-1.3538,-2.2848,-4.1049,0.4497,0.5842,-2.4462,-1.0835,0.7492,5.0729,5.5831,14.0244
2000.333333,-11.9791,-7.4646,-6.0562,-3.3444,-9.7215,-2.5429,-3.6247,-2.7311,-9.2422,-1.4009,-2.6567,-7.6629,-7.6044,-0.9263,3.7139,2.4964,-11.528,-8.4797,-3.2482,-2.6694,-5.5737,5.0549,-2.9734,4.6456,2.9542,3.4307,4.5291,6.9588,1.7497,-3.4018,-2.0314,-9.816
2000.416667,27.3497,16.7805,7.9369,7.5948,19.1635,8.4796,6.377,-1.3624,18.3455,6.7352,3.6618,-6.9961,10.4973,5.4779,1.1278,2.4888,15.1427,1.7289,6.1417,6.6669,3.9308,-5.3315,-1.7817,-12.0379,-1.1963,-3.3357,-10.2387,-4.959,-5.1375,-8.1066,-7.7071,-5.8973
2000.5,-10.9645,-6.6198,-1.4869,1.6577,-1.0956,2.2384,2.9633,3.8895,2.3169,1.0735,4.4325,-0.1913,0.1242,3.0942,0.5475,4.3192,-7.906,-2.1778,-4.6726,-2.5656,-5.0284,1.2236,7.2213,-0.9981,-0.2941,4.5028,7.4834,6.6243,4.5801,7.5916,0.4354,8.1
2000.583333,9.1055,9.3245,7.0304,6.245,8.8255,5.4766,2.6511,5.7439,6.1736,10.2784,5.6037,6.1418,2.9812,7.5419,6.691,4.7387,16.444,10.564,4.7437,5.7611,6.0921,3.9519,8.9113,9.8395,3.8713,11.7812,11.0745,10.9499,5.7658,8.096,11.0727,-5.6588
2000.666667,-10.3779,-0.5045,-1.9706,-3.7365,-3.1544,0.5239,1.756,0.9254,-0.7901,1.3752,0.2675,-1.009,-2.4103,1.3003,-11.7063,-3.4706,-10.5192,-7.303,-14.1088,-1.1082,-7.3529,5.209,-0.6614,-2.9873,-5.3914,5.9554,1.1263,2.7236,2.4131,6.985,0.1752,4.5938
2000.75,-14.8908,-2.0178,0.5355,0.175,-1.5236,-2.3251,0.052,-4.8294,-0.8472,-1.1602,0.4368,-1.3309,-4.4418,-1.7771,-9.2776,0.6715,-14.6509,-4.1191,-1.056,0.9699,-3.9068,0.1231,3.4754,6.4376,-6.1946,1.9092,-1.9663,1.4132,1.5475,2.2979,-2.1345,5.3095
2000.833333,-25.6853,-10.6687,-7.4115,-4.1026,-11.9366,-3.0325,-0.2678,0.4233,-2.9069,-2.3181,-2.0476,-0.032,-7.995,0.8227,-2.1491,-7.4802,-31.447,-17.3548,-9.6739,-5.8234,-15.7182,-1.7337,-2.3895,-2.8681,-9.5128,0.7284,-5.2521,-1.1786,0.7694,0.6018,-3.1926,-9.4042
2000.916667,-1.5979,5.657,7.8888,8.2358,8.9924,6.2996,9.8213,10.0118,8.4097,10.6165,10.3611,7.5838,2.9453,8.2612,10.2871,8.488,-0.3573,2.0357,-8.4292,0.5659,4.1711,4.2074,7.3421,9.9201,2.7842,8.0184,14.602,7.3088,8.6873,9.5903,8.3047,7.8346
2001,18.866,6.6095,6.3311,8.1379,8.3082,4.0741,1.5889,5.5666,3.3944,2.7944,3.8136,11.5262,14.4974,10.1693,16.799,10.0034,8.6895,8.1214,9.5458,-1.125,11.574,-3.2199,1.353,5.3393,8.464,-4.4921,6.5939,3.0309,-1.8168,-6.1723,0.4165,13.3973
2001.083333,-20.4127,-8.3025,-4.7665,-2.3792,-5.4423,-0.5503,2.7035,0.6337,-1.8668,-1.0048,0.7469,3.9789,-0.2424,1.4751,9.7015,5.8607,-29.4585,-19.0558,-16.9278,-5.3469,-8.7227,-1.8701,-5.2104,-4.3641,-2.5928,1.4075,-1.4264,-1.4504,1.6487,3.708,1.0204,-0.8193
2001.166667,-11.9596,-4.7934,-3.3977,-2.672,-2.2833,0.1342,-0.295,-0.6943,-4.4293,-0.5553,-1.6394,-2.3469,0.396,-1.6467,0.6455,1.3897,-20.0811,-5.5412,-10.2806,-7.8497,-4.4,-2.0718,-4.496,-2.5732,-4.5078,-2.1098,3.0531,-1.7684,-3.1158,-1.5939,-3.2612,1.8954
2001.25,12.7962,11.4007,6.0771,6.834,3.9841,4.0559,4.3023,4.351,4.1301,3.7229,5.4517,6.6301,7.4712,6.0636,5.1847,9.3442,22.0635,11.7871,11.7976,5.6524,7.7275,8.2108,5.9721,7.3722,6.0299,7.5817,2.3905,0.6337,4.9866,4.0817,6.2646,5.3093
2001.333333,6.4463,2.2987,4.7593,2.8694,2.8284,5.632,3.7039,5.871,4.2004,6.5483,3.5169,5.8193,10.9858,7.4467,1.8014,9.3461,-3.7945,-0.7967,-1.0709,1.3774,-0.9928,1.5693,3.6417,2.4654,-1.1899,0.9998,5.8344,6.869,3.441,2.6714,3.9897,-12.0776
2001.416667,4.9916,6.827,2.9902,6.9949,3.9901,6.9518,6.3921,4.0528,3.5754,5.4133,4.4142,2.5791,-1.9388,2.5734,-2.8633,2.9898,-0.3699,0.9635,-1.6314,-2.8016,-7.0204,-1.7908,-1.7267,-2.8159,-1.2092,-3.361,-0.2218,-1.407,-1.6231,-3.1573,2.7096,1.7312
2001.5,-14.3092,-9.6293,-3.9867,-3.0179,-9.8413,-1.2798,-0.3031,-0.4256,-4.9412,0.6561,3.4397,5.8083,-5.6696,0.0705,2.161,4.1839,-8.6975,-8.2067,4.5811,-1.0116,-9.1346,0.4135,-1.6547,4.6882,-3.2691,0.5169,0.6499,-1.2552,-1.6369,1.1798,0.4423,1.9081
2001.583333,-10.0611,-7.0736,-2.0846,-3.5033,-8.8314,0.1638,0.3952,-2.6979,-4.4222,0.6893,0.4589,-0.0083,-2.8122,2.0045,-4.4971,1.7461,-11.8017,-12.0079,-7.2254,-4.5278,-10.6397,-5.8887,-3.4094,-5.831,-3.0732,-3.5165,-2.9781,-2.324,-7.4565,-3.4465,-5.0293,-9.3811
2001.666667,-20.8222,-15.0638,-12.9241,-14.5262,-17.6499,-10.1171,-9.5372,-12.7597,-14.4042,-11.5699,-12.7777,-15.466,-15.947,-14.6049,-18.1494,-15.5461,-18.9874,-11.3566,-9.9832,-4.1347,-12.1906,-11.7222,-6.8942,-1.7113,-6.7762,-12.0486,-8.9065,-10.4224,-9.1016,-10.3892,-10.082,-13.011
2001.75,15.0221,10.9716,7.1999,7.447,8.3978,0.9219,2.3397,4.3406,5.4968,2.0165,4.8062,2.2118,6.944,4.1548,0.3792,13.4553,15.2803,6.7016,5.4092,1.1875,2.1543,1.8664,1.0071,-5.7241,-0.5921,-0.0658,3.0198,-1.4264,-2.7759,0.9572,2.3439,-0.9168
2001.833333,10.8974,8.9433,6.323,7.2994,12.9077,5.6344,6.2589,4.8058,10.0854,8.073,7.011,8.1051,10.9766,8.4327,8.913,9.1251,12.505,9.8774,12.49,5.8765,8.5016,8.1224,4.7918,1.9427,5.2343,7.8689,6.2774,5.4151,10.2803,8.2153,7.6669,10.674
2001.916667,7.1307,7.3064,6.334,6.6454,8.2558,6.7425,6.1049,6.1711,7.1928,5.2593,5.4885,6.8805,7.775,8.1383,9.0295,5.9566,-4.6816,0.5227,0.793,0.0657,-1.0368,3.3467,4.4696,4.5614,4.939,0.6226,3.7668,5.2879,2.5712,4.9583,1.1257,-3.4422
2002,-8.0071,-4.0852,-1.0708,0.0633,-1.8532,1.8307,1.954,2.9359,1.8594,2.2866,2.4069,6.6533,2.0241,4.0673,5.9279,12.2477,-5.6446,-3.2383,2.185,-0.5318,-2.4634,1.4339,-1.334,-2.8661,-2.8653,-0.1478,-0.2446,-2.4151,-3.8319,2.0637,-0.3718,-0.4139
2002.083333,-14.7126,-7.7121,-1.421,-0.2708,-7.8728,1.1667,3.059,0.8517,-2.4458,1.12,0.0341,0.651,-5.1079,-0.227,4.4469,3.2245,-14.7296,-6.7254,-2.5252,-0.0417,-4.8823,0.3977,1.0782,1.0473,1.3532,1.9109,0.3877,3.7307,-3.1328,1.4348,-6.3977,2.0009
2002.166667,8.7105,11.6899,6.5512,8.7891,9.1252,6.0418,5.8901,8.7235,10.22,7.3168,10.7678,8.8642,9.4339,12.3783,16.612,14.5731,8.4224,5.2012,3.3541,0.9355,6.0964,5.6213,6.7865,1.7577,2.8045,5.4035,9.2017,6.4792,2.8562,6.0672,9.254,7.4088
2002.25,-10.5591,-0.6642,1.9647,2.9829,-6.152,5.7167,5.3617,5.7639,0.4784,4.6851,5.1106,7.7781,0.2115,10.2684,11.6402,0.1443,-12.1717,-10.1182,-4.6488,-7.4998,-5.0678,-1.071,-5.2114,-8.509,-0.0748,0.5767,-0.7691,-0.4214,-7.0577,1.0537,0.4192,-1.496
2002.333333,-10.7136,-6.2148,-4.8781,-3.04,-4.9128,-2.4511,-1.5426,-4.5257,-4.3174,0.1251,-1.8273,-3.3457,-3.5584,-3.4382,-1.269,0.508,-3.1216,-2.0466,-3.9494,-0.8871,-1.6973,-0.2216,0.1615,3.8881,-1.4573,0.1483,0.2809,-0.3116,-1.5364,0.397,2.6004,2.1111
2002.416667,-10.6963,-9.0226,-4.3758,-3.7375,-6.9649,-2.5572,0.1328,-0.6093,-3.9454,-0.3862,-2.5181,-0.566,-3.6525,-0.9813,-2.0251,-8.8002,-9.6688,-6.4363,-11.0495,-7.151,-10.7637,-5.6311,-3.1897,-5.7443,-7.9146,-5.641,-3.1463,-5.132,-12.8009,-3.598,-6.7297,-4.0081
